Timestamp;Name;Position;Rotation;Grabbed
15,33479;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
118,0399;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
118,5515;Right Hand Presence Physics;(-0.10, 0.60, 5.68);(10.09, 188.23, 31.78)
118,5515;Left Hand Presence Physics;(0.23, 0.65, 5.96);(13.75, 166.03, 16.34)
118,5515;Right Hand Presence Physics;(-0.10, 0.60, 5.68);(10.09, 188.23, 31.78)
118,5515;Left Hand Presence Physics;(0.23, 0.65, 5.96);(13.75, 166.03, 16.34)
118,5515;Rubber Cube;(-0.04, 0.10, 4.73);(294.95, 304.02, 345.00);False
118,5515;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
119,054;Right Hand Presence Physics;(-0.02, 0.61, 5.68);(10.06, 181.60, 30.06)
119,054;Left Hand Presence Physics;(0.25, 0.65, 5.97);(13.31, 163.67, 16.37)
119,054;Right Hand Presence Physics;(-0.02, 0.61, 5.68);(10.06, 181.60, 30.06)
119,054;Left Hand Presence Physics;(0.25, 0.65, 5.97);(13.31, 163.67, 16.37)
119,054;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
119,054;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
119,5547;Right Hand Presence Physics;(0.07, 0.62, 5.65);(9.27, 173.64, 29.38)
119,5547;Left Hand Presence Physics;(0.28, 0.65, 5.99);(13.45, 157.83, 15.62)
119,5547;Right Hand Presence Physics;(0.07, 0.62, 5.65);(9.27, 173.64, 29.38)
119,5547;Left Hand Presence Physics;(0.28, 0.65, 5.99);(13.45, 157.83, 15.62)
119,5547;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
119,5547;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.86, 0.00);False
120,0571;Right Hand Presence Physics;(0.16, 0.61, 5.64);(356.44, 180.48, 32.30)
120,0571;Left Hand Presence Physics;(0.33, 0.64, 6.03);(14.07, 148.63, 15.72)
120,0571;Right Hand Presence Physics;(0.16, 0.61, 5.64);(356.44, 180.48, 32.30)
120,0571;Left Hand Presence Physics;(0.33, 0.64, 6.03);(14.07, 148.63, 15.72)
120,0571;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
120,0571;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.49, 0.00);False
120,709;Right Hand Presence Physics;(0.18, 0.62, 5.66);(353.79, 191.51, 51.77)
120,709;Left Hand Presence Physics;(0.33, 0.64, 6.03);(14.09, 147.49, 15.89)
120,709;Right Hand Presence Physics;(0.18, 0.62, 5.66);(353.79, 191.51, 51.77)
120,709;Left Hand Presence Physics;(0.33, 0.64, 6.03);(14.09, 147.49, 15.89)
120,709;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
120,709;Metal Cube;(0.17, 0.55, 5.60);(270.00, 147.49, 0.00);False
121,5302;Right Hand Presence Physics;(0.28, 0.62, 5.69);(10.19, 154.93, 32.24)
121,5302;Left Hand Presence Physics;(0.36, 0.64, 6.06);(14.16, 143.04, 17.56)
121,5302;Right Hand Presence Physics;(0.28, 0.62, 5.69);(10.19, 154.93, 32.24)
121,5302;Left Hand Presence Physics;(0.36, 0.64, 6.06);(14.16, 143.04, 17.56)
121,5302;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
121,5302;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.68, 0.00);False
122,0193;Right Hand Presence Physics;(0.25, 0.64, 5.70);(5.78, 157.09, 39.15)
122,0193;Left Hand Presence Physics;(0.35, 0.64, 6.07);(13.33, 145.27, 18.10)
122,0193;Right Hand Presence Physics;(0.25, 0.64, 5.70);(5.78, 157.09, 39.15)
122,0193;Left Hand Presence Physics;(0.35, 0.64, 6.07);(13.33, 145.27, 18.10)
122,0193;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
122,0193;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.68, 0.00);False
122,521;Right Hand Presence Physics;(0.43, 0.66, 5.81);(354.29, 127.52, 64.91)
122,521;Left Hand Presence Physics;(0.36, 0.63, 6.10);(15.15, 141.56, 17.17)
122,521;Right Hand Presence Physics;(0.43, 0.66, 5.81);(354.29, 127.52, 64.91)
122,521;Left Hand Presence Physics;(0.36, 0.63, 6.10);(15.15, 141.56, 17.17)
122,521;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
122,521;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.68, 0.00);False
123,0243;Right Hand Presence Physics;(0.28, 0.70, 5.92);(1.14, 120.11, 312.75)
123,0243;Left Hand Presence Physics;(0.42, 0.73, 6.15);(350.14, 124.19, 359.98)
123,0243;Right Hand Presence Physics;(0.28, 0.70, 5.92);(1.14, 120.11, 312.75)
123,0243;Left Hand Presence Physics;(0.42, 0.73, 6.15);(350.14, 124.19, 359.98)
123,0243;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
123,0243;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
123,5268;Right Hand Presence Physics;(0.09, 1.14, 5.97);(295.70, 127.93, 320.66)
123,5268;Left Hand Presence Physics;(0.20, 1.13, 6.26);(298.59, 74.43, 49.88)
123,5268;Right Hand Presence Physics;(0.09, 1.14, 5.97);(295.70, 127.93, 320.66)
123,5268;Left Hand Presence Physics;(0.20, 1.13, 6.26);(298.59, 74.43, 49.88)
123,5268;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
123,5268;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
124,0382;Right Hand Presence Physics;(0.10, 1.12, 6.02);(297.55, 110.47, 329.39)
124,0382;Left Hand Presence Physics;(0.22, 1.08, 6.28);(307.83, 93.84, 29.63)
124,0382;Right Hand Presence Physics;(0.10, 1.12, 6.02);(297.55, 110.47, 329.39)
124,0382;Left Hand Presence Physics;(0.22, 1.08, 6.28);(307.83, 93.84, 29.63)
124,0382;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
124,0382;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
124,5392;Right Hand Presence Physics;(0.10, 1.12, 6.02);(297.55, 110.47, 329.39)
124,5392;Left Hand Presence Physics;(0.22, 1.08, 6.28);(307.83, 93.84, 29.63)
124,5392;Right Hand Presence Physics;(0.10, 1.12, 6.02);(297.55, 110.47, 329.39)
124,5392;Left Hand Presence Physics;(0.22, 1.08, 6.28);(307.83, 93.84, 29.63)
124,5392;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
124,5392;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
125,0424;Right Hand Presence Physics;(0.05, 1.15, 6.39);(3.45, 24.25, 69.47)
125,0424;Left Hand Presence Physics;(-0.05, 1.09, 6.21);(30.51, 219.14, 295.56)
125,0424;Right Hand Presence Physics;(0.05, 1.15, 6.39);(3.45, 24.25, 69.47)
125,0424;Left Hand Presence Physics;(-0.05, 1.09, 6.21);(30.51, 219.14, 295.56)
125,0424;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
125,0424;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
125,5442;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
125,5442;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
125,5442;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
125,5442;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
125,5442;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
125,5442;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
126,0474;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
126,0474;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
126,0474;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
126,0474;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
126,0474;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
126,0474;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
126,5512;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
126,5512;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
126,5512;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
126,5512;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
126,5512;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
126,5512;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
127,0547;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
127,0547;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
127,0547;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
127,0547;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
127,0547;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
127,0547;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
127,5598;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
127,5598;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
127,5598;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
127,5598;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
127,5598;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
127,5598;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
128,0599;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
128,0599;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
128,0599;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
128,0599;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
128,0599;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
128,0599;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
128,564;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
128,564;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
128,564;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
128,564;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
128,564;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
128,564;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
129,0677;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
129,0677;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
129,0677;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
129,0677;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
129,0677;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
129,0677;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
129,5735;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
129,5735;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
129,5735;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
129,5735;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
129,5735;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
129,5735;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
130,0819;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
130,0819;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
130,0819;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
130,0819;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
130,0819;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
130,0819;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
130,5863;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
130,5863;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
130,5863;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
130,5863;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
130,5863;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
130,5863;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
131,0892;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
131,0892;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
131,0892;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
131,0892;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
131,0892;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
131,0892;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
131,6168;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
131,6168;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
131,6168;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
131,6168;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
131,6168;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
131,6168;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
132,1164;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
132,1164;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
132,1164;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
132,1164;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
132,1164;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
132,1164;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
132,619;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
132,619;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
132,619;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
132,619;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
132,619;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
132,619;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
133,1274;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
133,1274;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
133,1274;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
133,1274;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
133,1274;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
133,1274;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
133,6343;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
133,6343;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
133,6343;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
133,6343;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
133,6343;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
133,6343;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
134,1351;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
134,1351;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
134,1351;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
134,1351;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
134,1351;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
134,1351;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
134,6398;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
134,6398;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
134,6398;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
134,6398;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
134,6398;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
134,6398;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
135,1436;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
135,1436;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
135,1436;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
135,1436;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
135,1436;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
135,1436;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
135,6487;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
135,6487;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
135,6487;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
135,6487;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
135,6487;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
135,6487;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
136,153;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
136,153;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
136,153;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
136,153;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
136,153;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
136,153;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
136,6534;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
136,6534;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
136,6534;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
136,6534;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
136,6534;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
136,6534;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
137,1583;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
137,1583;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
137,1583;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
137,1583;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
137,1583;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
137,1583;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
137,6617;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
137,6617;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
137,6617;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
137,6617;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
137,6617;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
137,6617;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
138,1628;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
138,1628;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
138,1628;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
138,1628;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
138,1628;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
138,1628;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
138,6667;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
138,6667;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
138,6667;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
138,6667;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
138,6667;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
138,6667;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
139,1702;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
139,1702;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
139,1702;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
139,1702;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
139,1702;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
139,1702;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
139,6746;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
139,6746;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
139,6746;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
139,6746;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
139,6746;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
139,6746;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
140,1781;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
140,1781;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
140,1781;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
140,1781;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
140,1781;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
140,1781;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
140,6795;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
140,6795;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
140,6795;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
140,6795;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
140,6795;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
140,6795;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
141,1797;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
141,1797;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
141,1797;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
141,1797;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
141,1797;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
141,1797;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
141,7117;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
141,7117;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
141,7117;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
141,7117;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
141,7117;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
141,7117;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
142,2148;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
142,2148;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
142,2148;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
142,2148;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
142,2148;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
142,2148;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
142,7179;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
142,7179;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
142,7179;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
142,7179;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
142,7179;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
142,7179;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
143,2193;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
143,2193;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
143,2193;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
143,2193;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
143,2193;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
143,2193;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
